%time,field.data
1610117007147200630,-2333
1610117007184715368,-2333
1610117007224969075,-2333
1610117007265328950,-2333
1610117007304736905,-2333
1610117007346228002,-2333
1610117007384705873,-2333
1610117007424756570,-2333
1610117007465180308,-2333
1610117007504712317,-2333
1610117007545347105,-2333
1610117007584940628,-2333
1610117007624770267,-2333
1610117007665345015,-2333
1610117007704659862,-2333
1610117007745685686,-2333
1610117007785548492,-2333
1610117007824942432,-2333
1610117007864710009,-2333
1610117007904686128,-2333
1610117007945663413,-2333
1610117007984687786,-2333
1610117008024791381,-2333
1610117008064846711,-2333
1610117008104724747,-2333
1610117008145816546,-2333
1610117008184750693,-2333
1610117008224793523,-2333
1610117008265141906,-2333
1610117008304755785,-2333
1610117008345237398,-2333
1610117008385131709,-2333
1610117008425106554,-2333
1610117008465293984,-2333
1610117008504759480,-2333
1610117008545217583,-2333
1610117008584743483,-2333
1610117008625306376,-2333
1610117008664647929,-2333
1610117008704768357,-2333
1610117008745690947,-2333
1610117008784740496,-2333
1610117008824917653,-2333
1610117008864714369,-2333
1610117008904697266,-2333
1610117008945732696,-2333
1610117008984766089,-2333
1610117009024793983,-2333
1610117009064960960,-2333
1610117009104734698,-2333
1610117009145228435,-2333
1610117009184744124,-2333
1610117009225206635,-2333
1610117009265759140,-2333
1610117009304748892,-2333
1610117009347301942,-2333
1610117009385147511,-2333
1610117009425341220,-2333
1610117009464714737,-2333
1610117009504747756,-2333
1610117009545466471,-2333
1610117009584698343,-2333
1610117009625220212,-2333
1610117009664859094,-2333
1610117009704760004,-2333
1610117009746224038,-2333
1610117009784701121,-2333
1610117009824729689,-2333
1610117009865371984,-2333
1610117009904707937,-2333
1610117009945000227,-2333
1610117009984874769,-2333
1610117010025320068,-2333
1610117010065288869,-2333
1610117010104787779,-2333
1610117010145411667,-2333
1610117010185321840,-2333
1610117010225381322,-2333
1610117010264705793,-2333
1610117010304742021,-2333
1610117010344660674,-2333
1610117010384734788,-2333
1610117010425189354,-2333
1610117010465104937,-2333
1610117010504803527,-2333
1610117010545810973,-2333
1610117010584665796,-2333
1610117010624792252,-2333
1610117010665619312,-2333
1610117010704756048,-2333
1610117010745396497,-2333
1610117010784830534,-2333
1610117010826242064,-2333
1610117010865204115,-2333
1610117010904729768,-2333
1610117010945893940,-2333
1610117010985388097,-2333
1610117011024799802,-2333
1610117011064933632,-2333
1610117011104799680,-2333
1610117011145668760,-2333
1610117011184706074,-2333
1610117011225014044,-2333
1610117011264849863,-2333
1610117011304725142,-2333
1610117011346179559,-2333
1610117011384635333,-2333
1610117011424827626,-2333
1610117011465276807,-2333
1610117011504680384,-2333
1610117011545155455,-2333
1610117011584767766,-2333
1610117011625929798,-2333
1610117011665119596,-2333
1610117011704722569,-2333
1610117011744979920,-2333
1610117011785298810,-2333
1610117011825284239,-2333
1610117011864642773,-2333
1610117011904708817,-2333
1610117011945797338,-2333
1610117011984747920,-2333
1610117012025114667,-2333
1610117012065091356,-2333
1610117012104717614,-2333
1610117012145991869,-2333
1610117012184711743,-2333
1610117012224851243,-2333
1610117012265851177,-2333
1610117012304696529,-2333
1610117012345127945,-2333
1610117012384762178,-2333
1610117012425640795,-2333
1610117012465284133,-2333
1610117012504771456,-2333
1610117012545396519,-2333
1610117012586015119,-2333
1610117012625352412,-2333
1610117012664768246,-2333
1610117012704757280,-2333
1610117012745760143,-2333
1610117012784711028,-2333
1610117012825254540,-2333
1610117012865498235,-2333
1610117012904875740,-2333
1610117012945186964,-2333
1610117012984723722,-13
1610117013024765482,-13
1610117013065330481,-13
1610117013104766865,-13
1610117013145222612,-13
1610117013184844786,-13
1610117013224878811,-13
1610117013265555948,-13
1610117013304697334,-13
1610117013345422600,-13
1610117013385750565,-13
1610117013424684137,-13
1610117013465376041,-13
1610117013504794478,-13
1610117013545260161,-13
1610117013584708704,-13
1610117013625100400,-13
1610117013665000471,-13
1610117013704720868,-13
1610117013745799952,-13
1610117013784720651,-13
1610117013825899946,-13
1610117013865184527,-13
1610117013904641867,-13
1610117013945373015,-13
1610117013984826607,-13
1610117014025250726,-13
1610117014065138169,-13
1610117014104751845,-13
1610117014145632203,-13
1610117014184745098,-13
1610117014225279213,-13
1610117014264748356,-13
1610117014304915818,-13
1610117014345548461,-13
1610117014384699262,-13
1610117014424661680,-13
1610117014465334583,-13
1610117014504690988,-13
1610117014545850253,-13
1610117014584692725,-13
1610117014624924027,-13
1610117014665782086,-13
1610117014704738672,-13
1610117014745245119,-13
1610117014784891475,-13
1610117014825639683,-13
1610117014865779224,-13
1610117014904704473,-13
1610117014945354894,-13
1610117014984862240,-13
1610117015025278967,-13
1610117015064736278,-13
1610117015104780096,-13
1610117015145017816,-13
1610117015184659352,-13
1610117015224673046,-13
1610117015264868467,-13
1610117015304917862,-13
1610117015344818892,-13
1610117015384763782,-13
1610117015424749044,-13
1610117015464797656,-13
1610117015504839871,-13
1610117015544836679,-13
1610117015584780044,-13
1610117015624737061,-13
1610117015664701833,-13
1610117015705094208,-13
1610117015744716246,-13
1610117015784598234,-13
1610117015824785459,-13
1610117015864707054,-13
1610117015904865638,-13
1610117015944734903,-13
1610117015984711440,-13
1610117016024722043,-13
1610117016064676218,-13
1610117016104627313,-13
1610117016144681796,-13
1610117016184658017,-13
1610117016224757982,-13
1610117016264756635,-13
1610117016304650823,-13
1610117016344821444,-13
1610117016384707648,-13
1610117016424646289,-13
1610117016464769255,-13
1610117016504682958,-13
1610117016544778333,-13
1610117016584646673,-13
1610117016624719924,-13
1610117016664625537,-13
1610117016704666038,-13
1610117016744652839,-13
1610117016784788668,-13
1610117016824814225,-13
1610117016864750603,-13
1610117016904718341,-13
1610117016944651403,-13
1610117016984767097,-13
1610117017024804292,-13
1610117017064739601,-13
1610117017104700080,-13
1610117017144745263,-13
1610117017184734523,-13
1610117017224820347,-13
1610117017264694303,-13
1610117017304732061,-13
1610117017344701606,-13
1610117017384870649,-13
1610117017424795604,-13
1610117017464701118,-13
1610117017504736369,-13
1610117017544827619,-13
1610117017584690641,-13
1610117017624722405,-13
1610117017664706533,-13
1610117017704685076,-13
1610117017744682342,-13
1610117017784693793,-13
1610117017824671827,-13
1610117017864829206,-13
1610117017904741046,-13
1610117017945451554,-13
1610117017984717082,-13
1610117018024724071,-13
1610117018064728141,-13
1610117018104980276,-13
1610117018144720299,-13
1610117018184710765,-13
1610117018224742731,-13
1610117018264762428,-13
1610117018304717855,-13
1610117018344608376,-13
1610117018384633689,-13
1610117018424667768,-13
1610117018464803511,-13
1610117018504710583,-13
1610117018544640753,-13
1610117018585227820,-13
1610117018624781734,-13
1610117018664715343,-13
1610117018704741192,-13
1610117018744709910,-13
1610117018784688465,-13
1610117018824725881,-13
1610117018864686141,-13
1610117018904700882,-13
1610117018944784582,-13
1610117018984645570,-13
1610117019024724987,-13
1610117019064895029,-13
1610117019104836040,-13
1610117019144714697,-13
1610117019184691703,-13
1610117019224728191,-13
1610117019264650464,-13
1610117019304681536,-13
1610117019344701231,-13
1610117019384656888,-13
1610117019424719771,-13
1610117019464735194,-13
1610117019504700585,-13
1610117019544739219,-13
1610117019584672863,-13
1610117019624760994,-13
1610117019664717451,-13
1610117019704790110,-13
1610117019744673054,-13
1610117019784669621,-13
1610117019824688957,-13
1610117019864713519,-13
1610117019904757130,-13
1610117019944824776,-13
1610117019984697091,-13
1610117020024923397,-13
1610117020064848742,-13
1610117020104678103,-13
1610117020144612685,-13
1610117020184682282,-13
1610117020224724040,-13
1610117020264702610,-13
1610117020304642442,-13
1610117020344732441,-13
1610117020384787674,-13
1610117020424672992,-13
1610117020464741240,-13
1610117020504672597,-13
1610117020544642716,-13
1610117020584683916,-13
1610117020624675134,-13
1610117020664723646,-13
1610117020704805292,-13
1610117020744791238,-13
1610117020784711579,-13
1610117020824741232,-13
1610117020864736415,-13
1610117020904701956,-13
1610117020944996720,1111
1610117020984765257,1111
1610117021024850909,1111
1610117021064750238,1111
1610117021104911158,1111
1610117021144678713,1111
1610117021184676348,1111
1610117021224748429,1111
1610117021264803378,1111
1610117021304682159,1111
1610117021344729450,1111
1610117021384644551,1111
1610117021424705684,1111
1610117021464739825,1111
1610117021504652441,1111
1610117021544680960,1111
1610117021585082683,1111
1610117021624676625,1111
1610117021664759216,1111
1610117021704680359,1111
1610117021744683560,1111
1610117021784713422,1111
1610117021824692839,1111
1610117021864893177,1111
1610117021904713578,1111
1610117021944718602,1111
1610117021984703389,1111
1610117022024690403,1111
1610117022064729685,1111
1610117022104626036,1111
1610117022144632919,1111
1610117022185131061,1111
1610117022224698626,1111
1610117022264752424,1111
1610117022304663645,1111
1610117022344870935,1111
1610117022384684016,1111
1610117022424705776,1111
1610117022464799860,1111
1610117022504878976,1111
1610117022544799510,1111
1610117022584707662,1111
1610117022624675282,1111
1610117022664706515,1111
1610117022704726299,1111
1610117022744741516,1111
1610117022784665061,1111
1610117022824715265,1111
1610117022864801132,1111
1610117022904788257,1111
1610117022944725324,13
1610117022984725621,13
1610117023024779554,13
1610117023064639265,13
1610117023104816128,13
1610117023144730887,13
1610117023184646172,13
1610117023224660329,13
1610117023264670153,13
1610117023304856753,13
1610117023344730843,13
1610117023384758664,13
1610117023424684585,13
1610117023464699373,13
1610117023504788631,13
1610117023544688537,13
1610117023584720869,13
1610117023624711734,13
1610117023664766407,13
1610117023704736036,13
1610117023744747431,13
1610117023784786543,13
1610117023824761110,13
1610117023864700625,13
1610117023904765273,13
1610117023944692163,13
1610117023984779677,13
1610117024024761267,13
1610117024064735482,13
1610117024104698242,13
1610117024144795022,13
1610117024184776861,13
1610117024224748207,13
1610117024264641480,13
1610117024304736763,13
1610117024344747876,13
1610117024384622654,13
1610117024424780301,13
1610117024464658127,13
1610117024504767725,13
1610117024544713411,13
1610117024584646971,13
1610117024624635445,13
1610117024664757003,13
1610117024704731980,13
1610117024744753190,13
1610117024784731728,13
1610117024824744156,13
1610117024864720756,13
1610117024904734188,13
1610117024944700193,13
1610117024984704364,13
1610117025024820442,13
1610117025064711624,13
1610117025104819341,13
1610117025144616780,13
1610117025184770001,13
1610117025224709524,13
1610117025264792094,13
1610117025304687023,13
1610117025344745313,13
1610117025384974209,13
1610117025424704023,13
1610117025464777378,13
1610117025504736489,13
1610117025544713247,13
1610117025584830560,13
1610117025624690611,13
1610117025664664404,13
1610117025704672619,13
1610117025744702748,13
1610117025784729635,13
1610117025824679195,13
1610117025864758692,13
1610117025904913130,13
1610117025944704962,13
1610117025984678397,13
1610117026024755097,13
1610117026064717979,13
1610117026104613460,13
1610117026144791414,13
1610117026184772712,13
1610117026224749220,13
1610117026265400662,13
1610117026304694616,13
1610117026344713546,13
1610117026384725907,13
1610117026424740848,13
1610117026464698398,13
1610117026504687783,13
1610117026544751202,13
1610117026584677410,13
1610117026624705917,13
1610117026664701782,13
1610117026705026079,13
1610117026744788622,13
1610117026784844501,13
1610117026824749302,13
1610117026864707548,13
1610117026904701629,13
1610117026944790343,13
1610117026984830873,13
1610117027024696108,13
1610117027064715351,13
1610117027104705204,13
1610117027144643176,13
1610117027184814802,13
1610117027224783415,13
1610117027264703226,13
1610117027304674871,13
1610117027344748034,13
1610117027384665701,13
1610117027424847168,13
1610117027464834839,13
1610117027504960678,13
1610117027544676275,13
1610117027584659250,13
1610117027624724689,13
1610117027664812025,13
1610117027704663367,13
1610117027744614995,13
1610117027784761253,13
1610117027824735100,13
1610117027864750789,13
1610117027904689345,13
1610117027944670745,13
1610117027984744871,13
1610117028024698823,13
1610117028064683282,13
1610117028104997838,13
1610117028144688728,13
1610117028184654804,13
1610117028224631230,13
1610117028265295025,13
1610117028304742309,13
1610117028344671645,13
1610117028384716260,13
1610117028424627069,13
1610117028464628689,13
1610117028504646626,13
1610117028544776473,13
1610117028584647033,13
1610117028624822949,13
1610117028664669765,13
1610117028704734279,13
1610117028744698596,13
1610117028784808138,13
1610117028824769364,13
1610117028864737329,13
1610117028904735952,13
1610117028944825786,13
1610117028984680092,13
1610117029024644884,13
1610117029064752747,13
1610117029104762850,13
1610117029144707035,13
1610117029184647613,13
1610117029225127703,13
1610117029265541217,13
1610117029304745637,13
1610117029344724253,13
1610117029384713144,13
1610117029424740529,13
1610117029464696104,13
1610117029504707913,13
1610117029544701059,13
1610117029584772716,13
1610117029624737669,13
1610117029664759537,13
1610117029704680713,13
1610117029744709581,13
1610117029784652283,13
1610117029824692034,13
1610117029864694663,13
1610117029904783238,13
1610117029944707865,13
1610117029984629462,13
1610117030024715790,13
1610117030064704400,13
1610117030104763431,13
1610117030144696224,13
1610117030184649024,13
1610117030224757595,13
1610117030265410622,13
1610117030304709334,13
1610117030344832082,13
1610117030384732013,13
1610117030424710040,13
1610117030464753115,13
1610117030504697686,13
1610117030544841255,13
1610117030584730475,13
1610117030624700711,13
1610117030664807826,13
1610117030704755700,13
1610117030744709451,13
1610117030784745402,13
1610117030824759721,13
1610117030864761089,13
1610117030904697277,13
1610117030944729731,-1111
1610117030984708969,-1111
1610117031024697973,-1111
1610117031064695197,-1111
1610117031104709237,-1111
1610117031144740742,-1111
1610117031184680250,-1111
1610117031224649254,-1111
1610117031264673046,-1111
1610117031304707023,-1111
1610117031344692693,-1111
1610117031384708534,-1111
1610117031424634122,-1111
1610117031464688396,-1111
1610117031504694068,-1111
1610117031544681867,-1111
1610117031584674822,-1111
1610117031624664811,-1111
1610117031664706741,-1111
1610117031704686670,-1111
1610117031744631867,-1111
1610117031784663035,-1111
1610117031824679099,-1111
1610117031864719676,-1111
1610117031904608901,-1111
1610117031944732769,-1111
1610117031984715801,-1111
1610117032024661940,-1111
1610117032064669959,-1111
1610117032104880964,-1111
1610117032144699132,-1111
1610117032184723445,-1111
1610117032224630971,-1111
1610117032264671171,-1111
1610117032304689466,-1111
1610117032344679074,-1111
1610117032384726675,-1111
1610117032424908285,-1111
1610117032464697249,-1111
1610117032504655133,-1111
1610117032544726028,-1111
1610117032584673755,-1111
1610117032624737326,-1111
1610117032664724242,-1111
1610117032704719170,-1111
1610117032744682636,-1111
1610117032784680301,-1111
1610117032824681912,-1111
1610117032864695831,-1111
1610117032904653927,-1111
1610117032944689750,-13
1610117032984679042,-13
1610117033024687222,-13
1610117033064792235,-13
1610117033104663783,-13
1610117033144678755,-13
1610117033184709698,-13
1610117033224647470,-13
1610117033264743882,-13
1610117033304690299,-13
1610117033344680119,-13
1610117033384671439,-13
1610117033424726207,-13
1610117033464645731,-13
1610117033504635399,-13
1610117033544995420,-13
1610117033584726287,-13
1610117033624733163,-13
1610117033664716350,-13
1610117033704659162,-13
1610117033744649915,-13
1610117033784643303,-13
1610117033824620858,-13
1610117033864685991,-13
1610117033904670146,-13
1610117033944719458,-13
1610117033984695491,-13
1610117034024660151,-13
1610117034064716081,-13
1610117034104713270,-13
1610117034144668705,-13
1610117034184764518,-13
1610117034224716985,-13
1610117034264733904,-13
1610117034304681869,-13
1610117034344706653,-13
1610117034384985270,-13
1610117034424764350,-13
1610117034464697150,-13
1610117034504700732,-13
1610117034544729249,-13
1610117034584697803,-13
1610117034624757691,-13
1610117034664727044,-13
1610117034704720615,-13
1610117034744704231,-13
1610117034784695065,-13
1610117034824725240,-13
1610117034864707103,-13
1610117034904641281,-13
1610117034944707388,-13
1610117034984698660,-13
1610117035024641622,-13
1610117035064664162,-13
1610117035104654010,-13
1610117035144707263,-13
1610117035184703645,-13
1610117035224676194,-13
1610117035264840535,-13
1610117035304672513,-13
1610117035344713405,-13
1610117035384689402,-13
1610117035424680875,-13
1610117035464656980,-13
1610117035504680723,-13
1610117035544641895,-13
1610117035584647633,-13
1610117035624677625,-13
1610117035664740920,-13
1610117035704616366,-13
1610117035744670664,-13
1610117035784658645,-13
1610117035824729097,-13
1610117035864682018,-13
1610117035904655287,-13
1610117035944672279,-13
1610117035984741897,-13
1610117036024685246,-13
1610117036064681578,-13
1610117036104735927,-13
1610117036144723786,-13
1610117036184660916,-13
1610117036224701719,-13
1610117036264706552,-13
1610117036304653999,-13
1610117036344616778,-13
1610117036384703082,-13
1610117036424693834,-13
1610117036464738799,-13
1610117036504765922,-13
1610117036544708874,-13
1610117036584694967,-13
1610117036624722012,-13
1610117036664699833,-13
1610117036704650766,-13
1610117036744704971,-13
1610117036784711708,-13
1610117036824687735,-13
1610117036864710190,-13
1610117036904712733,-13
1610117036944766586,-13
1610117036984683249,-13
1610117037024647079,-13
1610117037064747713,-13
1610117037104723679,-13
1610117037144694313,-13
1610117037184660531,-13
1610117037224742095,-13
1610117037264693083,-13
1610117037304662114,-13
1610117037344746418,-13
1610117037384689614,-13
1610117037424693372,-13
1610117037464676229,-13
1610117037504743757,-13
1610117037544663224,-13
1610117037584752229,-13
1610117037624722722,-13
1610117037664716364,-13
1610117037704637171,-13
1610117037744737496,-13
1610117037784662412,-13
1610117037824695734,-13
1610117037864663205,-13
1610117037904684073,-13
1610117037944675861,-13
1610117037984684210,-13
1610117038024629101,-13
1610117038064715311,-13
1610117038104676406,-13
1610117038144624103,-13
1610117038184642902,-13
1610117038224681611,-13
1610117038264726436,-13
1610117038304639302,-13
1610117038344689117,-13
1610117038384688447,-13
1610117038424662040,-13
1610117038464678585,-13
1610117038504685964,-13
1610117038544692572,-13
1610117038584608499,-13
1610117038624604707,-13
1610117038664685978,-13
1610117038704665869,-13
1610117038744605610,-13
1610117038784720288,-13
1610117038824737095,-13
1610117038864700164,-13
1610117038904643923,-13
1610117038944662002,-13
1610117038984638962,-13
1610117039024660449,-13
1610117039064704570,-13
1610117039104693125,-13
1610117039144632014,-13
1610117039184781427,-13
1610117039224675407,-13
1610117039264710762,-13
1610117039304644635,-13
1610117039344702450,-13
1610117039384662110,-13
1610117039424687283,-13
1610117039464813470,-13
1610117039504685308,-13
1610117039544668029,-13
1610117039584723992,-13
1610117039624643865,-13
1610117039664676666,-13
1610117039704633271,-13
1610117039744663122,-13
1610117039784706257,-13
1610117039824702228,-13
1610117039864673029,-13
1610117039904639010,-13
1610117039944768542,-13
1610117039984674250,-13
1610117040024671369,-13
1610117040064669306,-13
1610117040104627812,-13
1610117040144804138,-13
1610117040184638598,-13
1610117040224689358,-13
1610117040264779763,-13
1610117040304681597,-13
1610117040345012840,-13
1610117040384661345,-13
1610117040424666047,-13
1610117040464722104,-13
1610117040504673800,-13
1610117040544715113,-13
1610117040584695014,-13
1610117040624688193,-13
1610117040664657716,-13
1610117040704730734,-13
1610117040744712605,-13
1610117040784658458,-13
1610117040824666542,-13
1610117040864767663,-13
1610117040904668125,-13
1610117040944716266,1111
1610117040984631891,1111
1610117041024681424,1111
1610117041064635718,1111
1610117041104670065,1111
1610117041144643044,1111
1610117041184695580,1111
1610117041224691777,1111
1610117041264902906,1111
1610117041304721261,1111
1610117041344658557,1111
1610117041384670125,1111
1610117041424732288,1111
1610117041464593791,1111
1610117041504727163,1111
1610117041544653775,1111
1610117041584746573,1111
1610117041624615497,1111
1610117041664692051,1111
1610117041704695897,1111
1610117041744693338,1111
1610117041784714980,1111
1610117041824678160,1111
1610117041864714823,1111
1610117041904636674,1111
1610117041944913029,1111
1610117041984681148,1111
1610117042024720946,1111
1610117042064670364,1111
1610117042104741317,1111
1610117042144644537,1111
1610117042184709355,1111
1610117042224714266,1111
1610117042264659889,1111
1610117042304686783,1111
1610117042344672011,1111
1610117042384777942,1111
1610117042424640923,1111
1610117042464630991,1111
1610117042504790153,1111
1610117042544654179,1111
1610117042584692707,1111
1610117042624707708,1111
1610117042664661621,1111
1610117042704651803,1111
1610117042744635231,1111
1610117042784616462,1111
1610117042824686761,1111
1610117042864682163,1111
1610117042904640103,1111
1610117042944613902,13
1610117042984662223,13
1610117043024694369,13
1610117043064670356,13
1610117043104701070,13
1610117043144667825,13
1610117043184676477,13
1610117043224623488,13
1610117043264681952,13
1610117043304701778,13
1610117043344689765,13
1610117043384700201,13
1610117043424676861,13
1610117043464705242,13
1610117043504745173,13
1610117043544694469,13
1610117043584676938,13
1610117043624721244,13
1610117043665010291,13
1610117043704678815,13
1610117043744679265,13
1610117043784644835,13
1610117043824746208,13
1610117043864793949,13
1610117043904704162,13
1610117043944656601,13
1610117043984663082,13
1610117044024831895,13
1610117044064599070,13
1610117044104653936,13
1610117044144747400,13
1610117044184723129,13
1610117044224632411,13
1610117044264738870,13
1610117044304677642,13
1610117044344639896,13
1610117044384669989,13
1610117044424738698,13
1610117044464635619,13
1610117044504804006,13
1610117044544674374,13
1610117044584621122,13
1610117044624629799,13
1610117044664692299,13
1610117044704747111,13
1610117044744635090,13
1610117044784666295,13
1610117044824631159,13
1610117044864679994,13
1610117044904689285,13
1610117044944682374,13
1610117044984650917,13
1610117045024679962,13
1610117045064620766,13
1610117045104731515,13
1610117045144635221,13
1610117045184644351,13
1610117045224618620,13
1610117045264930874,13
1610117045304732278,13
1610117045344695142,13
1610117045384667700,13
1610117045424759457,13
1610117045464700213,13
1610117045504600459,13
1610117045544724579,13
1610117045584783336,13
1610117045624736967,13
1610117045664728704,13
1610117045704622777,13
1610117045744649090,13
1610117045784618263,13
1610117045824601199,13
1610117045864730178,13
1610117045904760190,13
1610117045944667451,13
1610117045984661722,13
1610117046024684500,13
1610117046064690907,13
1610117046104705468,13
1610117046144647688,13
1610117046184706402,13
1610117046224714384,13
1610117046267671377,13
1610117046304707392,13
1610117046344708742,13
1610117046384666215,13
1610117046424698650,13
1610117046464661238,13
1610117046504698871,13
1610117046544703633,13
1610117046584611894,13
1610117046624637352,13
1610117046664628451,13
1610117046704676687,13
1610117046744641353,13
1610117046784646864,13
1610117046824690344,13
1610117046864787318,13
1610117046904700799,13
1610117046944732021,13
1610117046984613657,13
1610117047024637055,13
1610117047064734019,13
1610117047104677859,13
1610117047144662010,13
1610117047184631480,13
1610117047224641801,13
1610117047264689714,13
1610117047304670389,13
1610117047344720973,13
1610117047384643153,13
1610117047424742002,13
1610117047465025212,13
1610117047504671369,13
1610117047544688900,13
1610117047584665400,13
1610117047624689264,13
1610117047664678816,13
1610117047704657841,13
1610117047744645717,13
1610117047784706724,13
1610117047824792563,13
1610117047864655452,13
1610117047904622858,13
1610117047944651665,13
1610117047984802072,13
1610117048024623937,13
1610117048064633085,13
1610117048104650062,13
1610117048144749546,13
1610117048184632480,13
1610117048224627353,13
1610117048264665864,13
1610117048304800707,13
1610117048344677780,13
1610117048384663299,13
1610117048424650392,13
1610117048464674537,13
1610117048504623795,13
1610117048544644713,13
1610117048584647905,13
1610117048624685396,13
1610117048664675762,13
1610117048704673327,13
1610117048744704127,13
1610117048784660333,13
1610117048824675199,13
1610117048864674717,13
1610117048904670350,13
1610117048944824545,13
1610117048984840187,13
1610117049024778243,13
1610117049064717379,13
1610117049105077698,13
1610117049144739893,13
1610117049184683665,13
1610117049224803446,13
1610117049264811011,13
1610117049304655045,13
1610117049344633741,13
1610117049384723861,13
1610117049424721882,13
1610117049464680702,13
1610117049504707915,13
1610117049544696890,13
1610117049584787184,13
1610117049624762329,13
1610117049664678900,13
1610117049704848600,13
1610117049744718467,13
1610117049784679595,13
1610117049824666969,13
1610117049864652254,13
1610117049904689923,13
1610117049944663587,13
1610117049984648317,13
1610117050024774158,13
1610117050064666830,13
1610117050104662395,13
1610117050144673035,13
1610117050184678759,13
1610117050224744236,13
1610117050265097497,13
1610117050304808629,13
1610117050344689343,13
1610117050384652182,13
1610117050424653076,13
1610117050464655919,13
1610117050504662784,13
1610117050544692819,13
1610117050584632644,13
1610117050624668236,13
1610117050664639749,13
1610117050704738386,13
1610117050744655524,13
1610117050784641135,13
1610117050824670507,13
1610117050864679185,13
1610117050904642071,13
1610117050944725871,-1111
1610117050984690273,-1111
1610117051024663969,-1111
1610117051064640646,-1111
1610117051104653913,-1111
1610117051144621658,-1111
1610117051184678482,-1111
1610117051224650410,-1111
1610117051265015327,-1111
1610117051304649008,-1111
1610117051344702213,-1111
1610117051384665625,-1111
1610117051424663561,-1111
1610117051464651107,-1111
1610117051504655289,-1111
1610117051544654711,-1111
1610117051584705829,-1111
1610117051624719911,-1111
1610117051664721403,-1111
1610117051704667981,-1111
1610117051744681237,-1111
1610117051784679603,-1111
1610117051824704308,-1111
1610117051864691037,-1111
1610117051904658982,-1111
1610117051944945340,-1111
1610117051984892237,-1111
1610117052024658191,-1111
1610117052064730319,-1111
1610117052104672853,-1111
1610117052144707632,-1111
1610117052184657749,-1111
1610117052224601759,-1111
1610117052264749189,-1111
1610117052304691085,-1111
1610117052344644565,-1111
1610117052384665692,-1111
1610117052424628653,-1111
1610117052464667826,-1111
1610117052504684775,-1111
1610117052544668068,-1111
1610117052584677488,-1111
1610117052624728993,-1111
1610117052664656760,-1111
1610117052704733132,-1111
1610117052744661797,-1111
1610117052784771849,-1111
1610117052824696138,-1111
1610117052864700826,-1111
1610117052904608078,-1111
1610117052944693593,-13
1610117052984611086,-13
1610117053024770651,-13
1610117053065125910,-13
1610117053104649008,-13
1610117053144669452,-13
1610117053184631733,-13
1610117053224620871,-13
1610117053264753344,-13
1610117053304742304,-13
1610117053344724270,-13
1610117053384698296,-13
1610117053424684220,-13
1610117053464680182,-13
1610117053504654129,-13
1610117053544650864,-13
1610117053584651558,-13
1610117053624745954,-13
1610117053664659850,-13
1610117053704756198,-13
1610117053744672322,-13
1610117053784662824,-13
1610117053824726006,-13
1610117053864619005,-13
1610117053904749336,-13
1610117053944672152,-13
1610117053984687613,-13
1610117054024675414,-13
1610117054064668863,-13
1610117054104682528,-13
1610117054144710908,-13
1610117054184795417,-13
1610117054224682607,-13
1610117054265286883,-13
1610117054304696741,-13
1610117054344808933,-13
1610117054384643229,-13
1610117054424756490,-13
1610117054464819353,-13
1610117054504679639,-13
1610117054544759657,-13
1610117054584735615,-13
1610117054624774183,-13
1610117054664696152,-13
1610117054704685939,-13
1610117054744672582,-13
1610117054784699944,-13
1610117054824721490,-13
1610117054864723342,-13
1610117054904729655,-13
1610117054944693122,-13
1610117054984680270,-13
1610117055024712557,-13
1610117055064712048,-13
1610117055104594306,-13
1610117055144662619,-13
1610117055184631157,-13
1610117055224693589,-13
1610117055264669441,-13
1610117055304660010,-13
1610117055344715225,-13
1610117055384674600,-13
1610117055424670515,-13
1610117055464948326,-13
1610117055505066086,-13
1610117055544681328,-13
1610117055584720667,-13
1610117055624758159,-13
1610117055664658933,-13
1610117055704634800,-13
1610117055744686463,-13
1610117055784762671,-13
1610117055824705541,-13
1610117055865053647,-13
1610117055904674872,-13
1610117055944851311,-13
1610117055984692368,-13
1610117056024676272,-13
1610117056064693997,-13
1610117056104697838,-13
1610117056144737919,-13
1610117056184704741,-13
1610117056224690250,-13
1610117056264690228,-13
1610117056304613673,-13
1610117056344715760,-13
1610117056384589213,-13
1610117056424673074,-13
1610117056464862215,-13
1610117056504726787,-13
1610117056544698169,-13
1610117056584693318,-13
1610117056624696739,-13
1610117056664688469,-13
1610117056704672709,-13
1610117056744783163,-13
1610117056784706296,-13
1610117056824696391,-13
1610117056864679326,-13
1610117056904698462,-13
1610117056944980834,-13
1610117056984696208,-13
1610117057024735986,-13
1610117057064988105,-13
1610117057105390836,-13
1610117057144771698,-13
1610117057184706915,-13
1610117057224674112,-13
1610117057265327061,-13
1610117057304682292,-13
1610117057344723013,-13
1610117057384732213,-13
1610117057424892942,-13
1610117057464805184,-13
1610117057504730432,-13
1610117057544717899,-13
1610117057584858075,-13
1610117057624730820,-13
1610117057664826413,-13
1610117057704908918,-13
1610117057744739428,-13
1610117057784737710,-13
1610117057824683860,-13
1610117057864942998,-13
1610117057904708325,-13
1610117057944723909,-13
1610117057984688108,-13
1610117058025358464,-13
1610117058064808245,-13
1610117058104733722,-13
1610117058144714141,-13
1610117058184697288,-13
1610117058225130589,-13
1610117058264877829,-13
1610117058304666351,-13
1610117058344681391,-13
1610117058384727189,-13
1610117058424654608,-13
1610117058464657019,-13
1610117058504698981,-13
1610117058544724135,-13
